ProductID,Demand,Margin,COGS,Capacity,OptimalSurplus
P75,16930.0,88.6923202955328,37.2,0.15,0.7514145332023167
P76,29463.0,270.9551907800329,52.3,inf,0.03721753013476004
P77,80799.0,152.911111177073,50.0,inf,50537.78501920051
P78,4661.0,39.6221483244363,28.1,inf,0.22071819322557587
P79,11049.0,282.4954348277138,32.6,0.15,1657.3455167075592
P80,40188.0,63.64342509864336,37.5,inf,35.90876134899098
P81,70558.0,92.83978104004387,25.4,0.0,0.0
P82,12909.0,65.87853658199131,35.0,inf,4789.290226575083
P83,59934.0,146.7867423526215,41.4,0.15,8982.267031772994
P84,8776.0,188.4174525363854,47.6,0.15,1301.215236827021
P85,67842.0,92.72410321091468,52.1,inf,23771.77681587214
P86,58061.0,57.82452853240284,58.9,0.15,0.011206460111926246
P87,66355.0,74.93006914743188,48.5,0.15,0.07522844829403391
P88,42616.0,45.01157945994674,50.9,inf,0.9330719113268746
P89,57736.0,184.1052896945026,30.9,0.15,2723.603079567947
P90,89324.0,234.7479101260304,50.6,inf,75532.03253742908
P91,23088.0,109.3996003468971,43.6,inf,2.4385683354998395
P92,5037.0,147.724282121514,47.5,0.15,687.5772472700102
P93,18218.0,195.1987547656445,51.3,inf,367.5546354168039
P94,67360.0,216.8598687645051,28.8,inf,29982.187643668345
P95,84026.0,183.7805719588142,51.0,inf,5.974779562322104
P96,25698.0,152.7697464406876,40.6,inf,11578.03607964173
P97,15833.0,202.6856446082822,44.5,0.15,2345.8906569936084
P98,60023.0,286.8683617209867,51.6,0.15,9002.934893881033
P99,2954.0,208.9486745843119,39.5,0.0,0.0
P100,56315.0,135.2552975436791,24.3,0.15,8432.327214688044
P101,1570.0,102.9848514052628,41.3,0.15,24.041414348981487
P102,2136.0,174.9856540139064,48.7,inf,406.29434890947925
P103,34140.0,91.87448842243228,45.6,0.15,1227.332396404712
P104,66926.0,109.9691379622095,42.0,inf,0.9563910565217956
P105,25869.0,90.26368813084602,48.4,0.15,0.7312807755143425
P106,80764.0,209.3827254936251,41.9,inf,40603.591747536186
P107,38492.0,120.9196685673224,47.2,0.15,22.522138882234476
P108,92822.0,97.42517884363085,38.4,inf,0.46623159876241566
P109,3676.0,269.3307209695247,37.3,0.0,0.0
P110,61572.0,254.6364745666875,41.5,inf,39.71591231073131
P111,34098.0,183.2733689950946,29.9,0.15,444.65295064174535
P112,43332.0,154.9150696612255,39.1,inf,13097.576742165633
P113,54509.0,172.6938161208927,43.1,0.15,6097.210680036801
P114,9256.0,153.3725391459031,47.2,inf,6589.353350596382
P115,98678.0,205.7271328023646,41.9,inf,80497.25025428992
P116,70468.0,75.45959536536918,31.9,inf,5.656104971077292
P117,49485.0,135.7216764128761,51.0,inf,6245.252097143422
P118,30873.0,126.2867648116141,50.5,0.15,2.4353068261177784
P119,39907.0,106.8160221416946,33.9,inf,9341.779686835152
P120,60843.0,122.1790275371304,39.2,0.15,1067.3526767158967
P121,97143.0,84.81835523398193,41.9,0.15,11537.65802607546
P122,71147.0,120.8720050671942,33.7,inf,11291.515042081304
P123,89426.0,185.5667769105263,36.2,inf,60851.01789496567
P124,4680.0,194.7094352553455,49.7,0.15,701.8784334426582
P125,15085.0,217.8421305653379,38.7,0.15,83.14688854335769
P126,67431.0,203.7339588712276,37.4,0.15,489.4654561755915
P127,62446.0,206.8422273451137,48.9,inf,49764.55885116346
P128,25458.0,283.78157000588,37.3,inf,19.89079639844697
P129,41835.0,132.9748972635847,51.0,0.15,3690.7412270333716
P130,24769.0,89.13038247807744,35.8,0.15,3688.135918994831
P131,78360.0,212.1373168529962,29.7,0.15,11753.999991850522
P132,1042.0,95.25130548767497,37.5,inf,170.8847293414492
P133,43044.0,96.71898070854141,50.6,0.0,0.0
P134,20268.0,265.5636486189928,41.4,0.0,0.0
P135,94482.0,274.526328937252,43.7,0.15,14172.299291701369
P136,38884.0,177.5865375540871,29.5,inf,5547.465996611049
P137,69245.0,275.0095714817487,29.8,inf,104537.6077502446
P138,60562.0,58.34526786493228,36.4,0.15,0.26480413477944975
P139,70058.0,259.4431349347071,48.7,inf,38305.451861671594
P140,30648.0,49.36891025555325,38.9,inf,0.947705717039771
P141,44702.0,63.30746423944146,58.6,0.15,0.0012805160482269482
P142,40823.0,122.1533732441508,52.5,inf,18.473166819008807
P143,46287.0,280.7774846589911,25.2,0.15,6941.950471825286
P144,57944.0,285.9578203912559,25.3,0.0,0.0
P145,82930.0,174.9018378557591,43.6,inf,15406.162936563554
P146,89185.0,217.2081411258573,45.6,0.15,13377.544339227205
P147,47212.0,256.915185847527,49.7,0.15,7081.799997007494
P148,71560.0,161.6241997231542,40.7,0.15,10689.583622812888
P149,57099.0,225.1204480186248,32.9,inf,69005.85558560511
P150,66395.0,220.5996456207784,46.2,inf,12096.378241141332
P151,45791.0,148.8253635705594,40.8,inf,38701.53988834729
P152,30552.0,97.6876441694441,46.8,0.15,2846.233011636101
P153,5088.0,113.0499573561518,39.6,inf,16.332424105242584
P154,11159.0,114.9525915332607,26.3,inf,3416.2549422814413
P155,92269.0,118.5764002944024,36.7,0.15,11718.69026699905
P156,66135.0,264.2135888773505,35.6,0.15,9920.248521537209
P157,53009.0,258.8855481784238,38.1,0.0,0.0
P158,86682.0,279.6494783221744,29.8,inf,52553.025634820646
P159,21124.0,185.7774282618205,37.4,0.15,3168.5118462399973
P160,73729.0,49.77021578061246,40.1,0.15,1.7406409892586088
P161,53587.0,187.5453785212826,36.8,inf,8476.252336320495
P162,23088.0,137.8096405897288,46.8,0.15,3462.96905736324
P163,70312.0,76.84623586561335,41.3,inf,29.58154667764597
P164,29114.0,110.8195587285189,39.6,inf,15533.938586630607
P165,37922.0,182.5526319917626,42.6,inf,23386.123294249886
P166,77410.0,213.3633106791008,36.0,0.15,11611.499287426235
P167,32172.0,199.0440350919916,44.3,inf,20679.177227576678
P168,77146.0,193.5548820910034,49.1,0.15,11546.480446988095
P169,49151.0,208.3958842978861,50.1,0.15,3016.999107253011
P170,67089.0,72.35248092265041,41.9,0.0,0.0
P171,25225.0,251.148956338175,40.6,0.15,3783.7473349354505
P172,7402.0,140.5113732668244,51.0,0.15,281.03632425733724
P173,33756.0,271.4176487028669,41.9,0.15,5022.908430904177
P174,34424.0,125.8534351316152,53.8,inf,10518.659350097018
P175,11265.0,211.1607601271284,38.3,inf,2910.4384363853937
P176,55305.0,91.38657307984221,41.2,inf,1191.4156713012956
P177,9640.0,65.068557696937,35.6,0.15,0.004208390124802062
P178,38210.0,67.76575644650181,45.4,0.0,0.0
P179,91122.0,172.6553063850195,47.8,inf,12176.652982632952
P180,49938.0,247.5220921799277,50.8,0.15,7490.698046400025
P181,59350.0,228.2944452224286,34.9,inf,39011.78698974381
P182,88445.0,168.1638343216227,34.8,inf,57107.524367829
P183,74541.0,42.12876460013754,50.5,0.15,0.002418493881932103
P184,67385.0,68.6069242259568,46.0,0.0,0.0
P185,20062.0,288.5593421580146,39.5,inf,10987.450268258825
P186,32525.0,51.12302727969018,56.1,inf,0.41285353533045543
P187,26942.0,204.9384610909196,34.9,0.15,4006.713341755252
P188,82221.0,218.3080719314326,46.3,0.15,1793.3731476670205
P189,8331.0,90.68041969437836,53.2,0.15,0.00131717679346545
P190,15229.0,121.1786442237809,50.8,0.15,2281.4954758969443
P191,94947.0,156.6995806236567,48.4,inf,0.021876628600582884
P192,35230.0,272.4433272040623,48.3,inf,12986.847703944037
P193,26125.0,121.9455936041985,39.3,0.15,3916.9079578551264
P194,95148.0,63.23893352028165,26.8,inf,179.2928913232835
P195,4490.0,164.5351168995219,48.1,inf,3125.6452724297123
P196,14054.0,279.0051799583471,50.0,0.0,0.0
P197,88921.0,270.9798008067812,50.9,inf,10607.608269865144
P198,19079.0,131.232399984443,45.9,0.15,74.13253065729806
P199,93143.0,171.5125673216191,43.7,0.15,13971.44939440833
P200,41121.0,145.3149328405362,35.8,0.15,6167.154581861336
P201,5591.0,85.71374219763734,50.7,0.15,0.2193112042879295
P202,42292.0,127.8971390725314,41.5,inf,3133.470165765107
P203,51111.0,168.8706701390764,48.5,0.15,7666.370611046977
P204,41641.0,244.9781866042515,46.9,0.15,6246.129687420927
P205,33669.0,206.4147364657556,36.3,0.15,5050.349639929456
P206,90404.0,87.09371824663593,41.2,inf,0.03307448148546111
P207,3900.0,46.62784719205979,40.5,inf,6.673500137708586
P208,5906.0,212.7120333452231,40.8,inf,3506.0259092175565
P209,48760.0,162.5963150924925,31.2,inf,15656.236504173821
P210,50864.0,263.4201153252685,36.6,inf,50678.204512386095
P211,35945.0,233.0551795555958,40.0,inf,47261.00551374838
P212,94055.0,167.2820943428824,53.0,inf,15.133551190845894
P213,92260.0,41.43040739054084,39.1,0.15,0.11740631760797976
P214,50139.0,249.8033208750875,50.4,inf,7752.022072924353
P215,83255.0,156.663328761562,41.9,0.15,104.42545851534858
P216,56318.0,217.1676899427899,45.7,0.15,5986.320473597905
P217,84925.0,205.8307626191238,36.9,inf,19212.602156624445
P218,9139.0,136.3967635663182,37.5,0.15,1172.138275504784
P219,46440.0,287.2387008912896,24.9,inf,52127.4161087051
P220,88271.0,111.4938544560151,37.9,inf,39.86552562191691
P221,30854.0,270.2679161802827,47.8,inf,12015.684641045855
P222,44288.0,100.4793505493467,40.2,inf,5888.6619854500495
P223,41586.0,82.07567006779121,46.4,0.15,6233.678736066346
P224,63345.0,216.8892596143188,42.8,0.15,9498.765014179395
P225,84286.0,91.65248697078252,50.7,inf,0.5539699918966718
P226,9109.0,265.1230703700489,47.2,inf,8405.408636231505
P227,40892.0,227.2351009363637,38.9,0.15,6126.046863334306
P228,21964.0,80.70875505993439,47.2,0.0,0.0
P229,81629.0,274.3251158736821,35.0,inf,57151.16161448771
P230,89651.0,265.4046473698813,47.2,inf,1962.7924291199158
P231,10372.0,96.19789345954426,45.1,0.15,3.8989752523945578
P232,28549.0,247.4578075313789,50.7,inf,3177.9938360222422
P233,52665.0,199.0850166234104,42.4,0.15,7899.749915133131
P234,75194.0,58.66950732775429,51.9,inf,0.00036655930980937507
P235,86233.0,186.9942375856961,51.4,0.15,110.19492171139865
P236,5907.0,92.42380177704248,46.0,inf,64.71359810432034
P237,43964.0,166.1994430553578,45.8,inf,27528.517767847494
P238,25427.0,250.31401249486,45.1,0.15,3796.6858744005926
P239,89170.0,232.8385997109818,35.3,0.15,13375.49999907889
P240,82929.0,257.58867414532,38.7,0.15,12439.349382697308
P241,66796.0,107.3105032454532,40.7,inf,0.05033097132416502
P242,29253.0,123.9803240543975,56.5,0.15,5.164245539573715
P243,10326.0,95.25639457024059,53.4,0.15,0.0702839840604294
P244,28783.0,285.8338281657922,36.6,inf,14077.16727205185
P245,18123.0,63.99930721316454,39.4,0.15,4.8121078268175275
P246,51784.0,74.37870554843238,44.6,0.15,26.724477597541394
P247,76284.0,116.4521420681118,48.9,inf,38056.384897022734
P248,54071.0,161.1571391706229,54.8,inf,0.20064311376284794
P249,18799.0,237.1990468508105,27.8,inf,1226.834582153159
P250,9644.0,106.9952169170384,31.7,0.0,0.0
P251,59990.0,61.12452172220381,38.0,0.15,2.0227676817428732
P252,8497.0,60.33790640595038,41.7,inf,0.33122709145658225
P253,38285.0,247.9050376612309,40.8,inf,13707.043027008282
P254,14098.0,287.3581129733138,31.0,inf,1888.12843429779
P255,91490.0,153.1916179306114,48.1,inf,0.06961202060812234
P256,29098.0,171.6415212282673,49.8,inf,9882.282800237319
P257,49230.0,64.71531278620964,48.5,0.15,26.82649531375491
P258,62126.0,103.052535552791,29.9,0.15,3907.704613077925
P259,66229.0,213.0380294012039,51.4,inf,24622.390572513064
P260,26968.0,286.2990801962154,42.5,0.15,148.4815681428852
P261,16522.0,183.903813217857,43.3,0.0,0.0
P262,49877.0,226.0816778457383,40.0,0.0,0.0
P263,35433.0,122.756498986288,47.1,0.15,17.306456894295742
P264,1742.0,185.2438764855722,38.6,0.0,0.0
P265,43839.0,101.6032427476439,28.9,0.0,0.0
P266,98926.0,288.1326216751128,40.1,0.15,14736.499096356321
P267,95813.0,56.9481405744853,52.8,0.0,0.0
P268,16844.0,63.2885353710101,49.1,0.15,0.00158999943455292
P269,71531.0,86.15804445592138,50.3,inf,11.666315609998634
P270,80164.0,225.3609777480481,52.5,0.15,12024.599945573365
P271,32347.0,255.6136093912198,49.2,inf,10320.184838273217
P272,2973.0,138.9640957335805,26.7,0.15,83.51354984000889
P273,64669.0,111.300786109971,38.3,0.15,7.6566736281866445
P274,54988.0,122.4487826700273,36.7,inf,0.022609740914859944
P275,79041.0,54.76177252583376,32.1,0.15,40.189578876284465
P276,29630.0,262.3812839114952,37.0,0.15,4444.499993712649
P277,96529.0,140.271259533417,49.2,0.15,14461.455745437655
P278,64549.0,123.1774026366196,37.6,inf,46788.367390682055
P279,13544.0,140.0231448586235,41.8,inf,1.1125216635566235
P280,20621.0,238.6776890899467,43.0,0.15,3093.1499940440126
P281,28542.0,175.6131762728939,41.0,0.15,4256.167128818914
P282,20244.0,106.0658150439392,41.9,inf,19.574173660506204
P283,78481.0,104.9691568580944,50.5,inf,2.1280948613892376
P284,35611.0,170.5954955886164,29.9,0.15,5341.649796773666
P285,40652.0,247.6984575714907,49.4,0.15,2854.7678088872976
P286,56032.0,239.0773197341152,48.0,0.0,0.0
P287,41142.0,282.592552828304,46.6,0.15,17.153770966197634
P288,3950.0,61.45032540205051,37.8,0.15,2.319003485118186
P289,77905.0,46.89670137907406,39.5,inf,29.269727635125314
P290,92659.0,106.2137719215652,46.3,inf,17741.141472263997
P291,41653.0,288.3850987059304,50.7,inf,5.939636690063646
P292,86315.0,213.0415627354574,51.6,0.0,0.0
P293,37989.0,176.6637236878295,39.2,0.15,3.6016023101464696
P294,37216.0,163.9468294645677,47.7,0.15,5120.796138930073
P295,56808.0,41.67278427646375,46.1,0.0,0.0
P296,64560.0,162.60050362021,44.8,0.15,9683.998146993685
P297,28657.0,167.6678139272599,36.6,inf,21.664987637696257
P298,27351.0,94.67872615109988,56.0,0.15,13.141015250259297
P299,62283.0,192.9207465421334,53.6,inf,24.837705322779193
P300,56279.0,167.3438859887785,45.1,0.15,8365.707555819452
P301,87453.0,60.352096942477,49.5,0.15,0.000671766415565795
P302,41241.0,190.0564642727327,44.4,inf,33513.02932767387
P303,70132.0,232.0254816271147,37.6,0.0,0.0
P304,36192.0,158.5972313477469,25.2,0.15,647.5195141353063
P305,92961.0,192.3140847939613,35.1,inf,70591.90592334328
P306,4149.0,272.2892780903137,49.7,0.15,616.1421305551203
P307,23508.0,150.3423512181749,41.5,inf,23241.493205127503
P308,69237.0,187.55786840901,36.1,inf,3749.9564728618693
P309,12707.0,133.4646990162917,38.3,inf,28.16576294883109
P310,81633.0,101.1607927074649,46.7,inf,1986.0973605120844
P311,76510.0,287.843849480392,40.3,0.15,11476.499989949969
P312,50963.0,85.27438183700943,37.3,0.15,7583.5572076073895
P313,6495.0,140.2642933734214,31.2,inf,23.787577260378853
P314,12729.0,261.2472339323497,36.1,inf,15298.27475878333
P315,72616.0,58.52170548064379,42.4,inf,3.0249013246557115
P316,86956.0,168.5423538748691,48.3,0.15,13042.552222232338
P317,96818.0,245.2415233484069,51.6,0.15,14522.699981649914
P318,78782.0,90.3666252328994,36.3,inf,11234.399649049172
P319,71802.0,70.8195127885223,49.6,inf,1.3976369131441793
P320,42247.0,122.8531410571425,30.7,0.15,1889.4441013818164
P321,46294.0,232.3709203540576,38.8,inf,22372.9863615313
P322,6849.0,197.401810527949,49.7,0.0,0.0
P323,84850.0,92.1955716123295,44.4,0.15,0.15839635476311614
P324,95307.0,160.2561671805082,26.9,inf,12438.306461927737
P325,55530.0,153.843837611828,40.4,0.0,0.0
P326,21148.0,248.1009150139407,47.2,inf,21894.533540636414
P327,45870.0,237.0847708285991,41.2,inf,21884.289909465144
P328,45805.0,135.6797965952737,33.3,0.0,0.0
P329,51485.0,207.7070678970066,33.8,0.15,7722.748494952576
P330,91420.0,236.581922971874,51.9,inf,16053.779347117414
P331,89792.0,49.96566991230745,48.9,0.15,19.087159081930636
P332,19210.0,80.852835950651,36.0,inf,6.835510238444939
P333,50269.0,92.07521661433924,49.6,inf,1.5623481114631421
P334,7020.0,144.5985189267953,41.2,inf,434.95364550361984
P335,51857.0,154.5410378453627,31.3,inf,32303.96318144852
P336,31109.0,157.2669730421595,43.9,0.15,4666.335889892426
P337,41073.0,58.18283954549396,39.1,0.0,0.0
P338,9302.0,266.7971163825389,45.6,0.15,1395.2997531135004
P339,86318.0,147.5458894743956,38.5,0.0,0.0
P340,5260.0,240.811485902561,36.7,0.0,0.0
P341,86461.0,143.3781381954899,44.0,0.15,0.04028433110098575
P342,4020.0,53.22275535294649,40.4,0.15,0.37407902533866283
P343,23803.0,124.6545811326658,48.7,0.15,3399.027095019419
P344,35733.0,66.76804608038545,51.5,inf,0.00019639423135211964
P345,20794.0,233.4061421678034,49.8,0.15,3119.0999551614336
P346,80919.0,145.1275867897278,25.3,0.15,2.5996204070610913
P347,6063.0,280.7861189641777,47.1,0.15,8.20370609550395
P348,84111.0,158.4546271496926,49.8,0.15,5.4138052129524405
P349,3709.0,149.4452854594139,51.0,inf,1413.4803299107152
P350,38685.0,76.65482838104032,46.2,inf,0.05704526498755459
P351,43598.0,89.80751117066976,32.7,0.15,58.86449518118234
P352,67434.0,171.0691486324816,38.8,inf,5966.6650685773975
P353,5086.0,253.0511035687977,37.6,0.0,0.0
P354,80604.0,282.4061692095418,49.7,0.15,12090.595520619509
P355,49911.0,240.7313658517066,56.0,0.0,0.0
P356,71255.0,112.8904120402247,51.5,inf,2.403889443380516
P357,41530.0,202.2089098786891,45.9,inf,17102.877650979193
P358,78589.0,141.9013671988619,24.9,0.15,11788.349991750563
P359,91979.0,44.4324966193831,41.0,inf,0.5457027187480009
P360,43423.0,152.1990679855006,39.9,inf,31537.025332537694
P361,76296.0,267.6145440845214,38.4,0.15,11444.395387971494
P362,76035.0,191.069221014859,48.8,inf,45157.23791245207
P363,3088.0,88.14227952859301,50.6,inf,0.01958546283501315
P364,66432.0,148.8596514276058,50.7,inf,7.238061157159608
P365,58187.0,222.8545116734668,49.4,0.15,8726.611518503347
P366,42013.0,259.7487037846149,32.3,0.15,6301.949988388147
P367,66664.0,276.3886904122021,48.3,inf,81079.81372422558
P368,31039.0,41.68522560952535,47.8,inf,1.2033166915729185
P369,69190.0,59.97042813955236,36.1,inf,2.945484037321174
P370,81535.0,62.55808533965798,40.2,inf,13534.553296386784
P371,25174.0,44.08371198955735,40.2,inf,7.364969185425497
P372,27854.0,185.4829757441156,37.1,0.15,4178.0366121052875
P373,34312.0,46.15437109836718,37.0,0.15,1.5392008467130582
P374,47332.0,256.6925085465634,42.0,0.15,7099.798710046395
P375,84213.0,47.30098543587651,42.2,0.15,7.991949594205468
P376,5716.0,180.5026875575749,31.5,0.15,801.5759299829238
P377,4414.0,91.82230548901777,36.4,0.15,653.2066502932131
P378,9317.0,156.6338861402219,48.7,0.15,1388.2677733457851
P379,62547.0,136.8679839806483,38.6,0.15,38.414177607756386
P380,53024.0,201.9901778447823,43.6,inf,53289.069538061274
P381,46431.0,51.11618849273874,51.0,0.15,0.007029729147676796
P382,76430.0,231.033387225855,34.0,inf,53400.56080627957
P383,94867.0,175.5880908601054,43.3,inf,0.20805550444535137
P384,81378.0,256.2105606886444,48.0,0.0,0.0
P385,85982.0,204.3814974116403,43.6,0.0,0.0
P386,76927.0,138.8848727171229,40.3,0.15,11539.049265822376
P387,40884.0,94.39548725841391,40.3,0.15,528.9482057725176
P388,58029.0,142.1825318921656,49.0,0.15,8704.10940105243
P389,9775.0,256.6467600894244,30.5,inf,924.2931095842571
P390,18294.0,152.1397752989501,34.8,inf,15330.771033022153
P391,32361.0,156.2150495849712,41.3,inf,13476.670199347596
P392,39679.0,154.4581309042573,26.6,inf,35649.39786645231
P393,85999.0,267.7455575437464,23.6,0.15,12899.849996897134
P394,45974.0,77.38099668588382,33.2,0.15,6.162118247926697
P395,9873.0,55.6219460495924,48.9,inf,24.331913257903217
P396,87615.0,52.78721790505399,35.5,0.0,0.0
P397,50864.0,108.8396874859961,50.8,0.15,34.225281643052625
P398,51760.0,186.2214342591402,49.9,0.15,35.079699757220205
P399,73708.0,117.161157661853,42.9,inf,2477.3983395882037
P400,85792.0,53.87394901141685,47.0,0.15,13.165378709533071
P401,55352.0,79.76325154638023,48.3,0.15,0.1447353743178382
P402,69192.0,240.7708526038245,32.7,0.15,1.3362345997126275
P403,26833.0,236.1210619351932,51.3,0.15,4023.950636069061
P404,16725.0,202.3100717774699,36.4,inf,16559.57888910245
P405,75841.0,242.6013660994719,38.3,0.0,0.0
P406,87705.0,117.3226484834098,38.1,inf,436.72571651990614
P407,40979.0,227.4138371204939,35.7,inf,37956.35260750916
P408,32504.0,53.5770602566613,29.3,inf,10962.9444466366
P409,74466.0,279.348796048449,34.7,0.15,11169.899820032779
P410,98687.0,178.3140000012774,49.4,0.15,14731.898195194477
P411,98759.0,43.74597094002784,45.7,0.0,0.0
P412,47545.0,145.2390596667318,32.4,inf,7276.376007241962
P413,2201.0,177.4077523218087,43.8,0.15,259.5768480853418
P414,13455.0,101.7122853143394,43.4,0.15,1919.9080700040697
P415,36317.0,170.4790918400057,47.5,0.15,446.10517155517516
P416,13138.0,204.1253351566874,50.9,0.15,1767.3219204793036
P417,99788.0,270.1667707965788,41.9,0.15,14968.196052561074
P418,82304.0,139.0126414573757,40.6,0.15,12345.594921664962
P419,74207.0,183.2771438396001,50.1,inf,10357.14465358183
P420,65889.0,90.49792918644562,37.0,0.15,0.016435042626377277
P421,98868.0,115.5754819562887,41.6,inf,16083.253338701712
P422,79825.0,159.185826494979,42.0,inf,21227.41575065625
P423,91223.0,258.1607291994599,41.5,inf,44122.834065075236
P424,95604.0,209.8958209417392,45.7,0.15,14320.140582223157
P425,38352.0,49.54006142118031,32.6,inf,20.869527888560828
P426,1495.0,237.0854322606415,29.5,inf,627.4064505549416
P427,36055.0,100.0496775938696,37.1,inf,5922.85576730277
P428,12114.0,208.1023915110562,37.0,0.15,1816.6044562370228
P429,59922.0,158.7708971311435,50.6,inf,259.4417434179601
P430,61722.0,273.1071943734065,43.5,0.15,0.005996214375534191
P431,85670.0,56.67664244033974,47.9,inf,58.595239545811665
P432,93681.0,121.1958026624389,45.2,inf,12594.15225938824
P433,40021.0,198.5526945751656,54.2,inf,5217.30478973444
P434,63454.0,56.37142502177008,49.9,0.15,0.08930041455310896
P435,1389.0,136.9791753585054,39.2,0.0,0.0
P436,27797.0,186.4945733428353,37.4,0.15,0.11701331622727512
P437,57448.0,226.8285646107346,45.5,0.15,8617.192020073084
P438,54185.0,52.73016656362039,49.8,0.0,0.0
P439,95117.0,81.35484151328286,43.7,0.15,14257.738860340987
P440,75346.0,112.8909703427203,42.6,inf,2.99023283975614
P441,12518.0,108.6749786336012,41.3,0.15,259.629084504602
P442,2921.0,128.3647182121037,23.2,inf,913.5888255486308
P443,44898.0,245.8721670063465,40.5,inf,62755.542728600674
P444,21233.0,239.8247577301098,50.3,0.15,3182.62864079264
